Time_Col,X,Y,Z,Output
0.03875,-0.030888,-0.008183,-0.012969,0.5X_B_35Hz
0.038789,-0.01771,-0.014586,0.025166,0.5X_B_35Hz
0.038828,-0.035484,-0.001743,-0.011138,0.5X_B_35Hz
0.038867,-0.027313,0.010443,-0.029404,0.5X_B_35Hz
0.038906,0.027464,0.015259,-0.003932,0.5X_B_35Hz
0.038945,0.054187,0.030564,-0.035757,0.5X_B_35Hz
0.038984,0.029453,0.0333,-0.056347,0.5X_B_35Hz
0.039023,0.009388,0.007054,-0.01954,0.5X_B_35Hz
0,-0.022925,0.035708,-0.022204,0.5X_B_40Hz
0.000039,-0.043016,0.018951,-0.00252,0.5X_B_40Hz
0.000078,-0.050959,-0.000346,0.007048,0.5X_B_40Hz
0.000117,-0.05862,0.012477,-0.007891,0.5X_B_40Hz
0.000156,-0.041085,0.009211,0.009658,0.5X_B_40Hz
0.000195,-0.020286,-0.011281,0.00807,0.5X_B_40Hz
0.000234,-0.011245,-0.017837,0.000344,0.5X_B_40Hz
0.000273,0.032713,-0.011823,-0.022693,0.5X_B_40Hz
0.000313,0.040191,-0.015132,-0.032224,0.5X_B_40Hz
0.000352,-0.007212,-0.024055,0.00957,0.5X_B_40Hz
0.000391,-0.012644,-0.025643,-0.007694,0.5X_B_40Hz
0.00043,-0.015496,-0.021809,0.005963,0.5X_B_40Hz
0.000469,-0.00758,0.010034,0.035177,0.5X_B_40Hz
0.000508,-0.019662,0.022548,-0.007258,0.5X_B_40Hz
0.000547,-0.031312,0.004458,-0.025384,0.5X_B_40Hz
0.000586,-0.016225,-0.001384,0.006155,0.5X_B_40Hz
0.000625,-0.051807,-0.004142,0.024424,0.5X_B_40Hz
0.000664,-0.034888,-0.000766,-0.012196,0.5X_B_40Hz
0.000703,0.005494,-0.032582,-0.024314,0.5X_B_40Hz
0.000742,-0.002746,-0.058412,0.009993,0.5X_B_40Hz
0.000781,-0.010226,-0.046972,0.013187,0.5X_B_40Hz
0.00082,-0.008171,-0.057656,-0.010136,0.5X_B_40Hz
0.000859,-0.014213,-0.05209,0.001615,0.5X_B_40Hz
0.000898,-0.027207,-0.023979,0.017138,0.5X_B_40Hz
0.000937,-0.024008,-0.000869,-0.015581,0.5X_B_40Hz
0.000977,-0.032272,0.012062,-0.036051,0.5X_B_40Hz
0.001016,-0.04512,0.006423,-0.009444,0.5X_B_40Hz
0.001055,-0.061261,0.002734,0.006537,0.5X_B_40Hz
0.001094,-0.051563,0.007724,-0.009289,0.5X_B_40Hz
0.001133,-0.014328,0.01278,-0.006394,0.5X_B_40Hz
0.001172,0.001608,0.014285,0.001417,0.5X_B_40Hz
0.001211,-0.001956,0.008989,-0.014776,0.5X_B_40Hz
0.00125,-0.008597,0.004203,-0.011203,0.5X_B_40Hz
0.001289,-0.00306,0.006446,0.013078,0.5X_B_40Hz
0.001328,-0.002217,0.012354,0.000262,0.5X_B_40Hz
0.001367,0.003935,0.008819,-0.022453,0.5X_B_40Hz
0.001406,0.023554,-0.002581,0.000879,0.5X_B_40Hz
0.001445,0.028508,0.005503,0.002679,0.5X_B_40Hz
0.001484,-0.005826,0.018907,-0.015356,0.5X_B_40Hz
0.001523,-0.020401,0.022551,0.012738,0.5X_B_40Hz
0.001563,-0.014688,0.022836,0.026068,0.5X_B_40Hz
0.001602,-0.032445,0.028301,-0.003221,0.5X_B_40Hz
0.001641,-0.016721,0.044195,-0.013169,0.5X_B_40Hz
0.00168,0.006744,0.040336,-0.010287,0.5X_B_40Hz
0.001719,0.027233,0.034572,-0.021191,0.5X_B_40Hz
0.001758,0.048421,0.048352,-0.006142,0.5X_B_40Hz
0.001797,0.052922,0.051149,0.00257,0.5X_B_40Hz
0.001836,0.046865,0.041745,-0.010108,0.5X_B_40Hz
0.001875,0.014916,0.033741,0.008144,0.5X_B_40Hz
0.001914,-0.01229,0.030058,0.003607,0.5X_B_40Hz
0.001953,-0.028241,0.038642,-0.017823,0.5X_B_40Hz
0.001992,-0.034748,0.048657,-0.023389,0.5X_B_40Hz
0.002031,-0.018848,0.05173,-0.04012,0.5X_B_40Hz
0.00207,0.004549,0.057012,-0.027239,0.5X_B_40Hz
0.002109,0.005357,0.055285,0.001271,0.5X_B_40Hz
0.002148,-0.033403,0.050648,0.008816,0.5X_B_40Hz
0.002188,-0.070443,0.048997,0.0132,0.5X_B_40Hz
0.002227,-0.059733,0.056319,0.011136,0.5X_B_40Hz
0.002266,-0.022773,0.078107,-0.018831,0.5X_B_40Hz
0.002305,0.011959,0.08598,-0.046391,0.5X_B_40Hz
0.002344,0.026692,0.065669,-0.030421,0.5X_B_40Hz
0.002383,0.010028,0.044448,-0.005951,0.5X_B_40Hz
0.002422,0.002095,0.048449,0.004787,0.5X_B_40Hz
0.002461,-0.008611,0.053773,0.008405,0.5X_B_40Hz
0.0025,-0.031153,0.044532,0.012322,0.5X_B_40Hz
0.002539,-0.029395,0.037797,-0.000507,0.5X_B_40Hz
0.002578,-0.021078,0.04209,-0.026115,0.5X_B_40Hz
0.002617,-0.029641,0.052996,-0.017941,0.5X_B_40Hz
0.002656,-0.036918,0.048589,0.0018,0.5X_B_40Hz
0.002695,-0.007249,0.031154,-0.009266,0.5X_B_40Hz
0.002734,0.015651,0.017503,-0.00548,0.5X_B_40Hz
0.002773,0.005138,0.008952,0.028393,0.5X_B_40Hz
0.002812,0.001679,-0.004093,0.005796,0.5X_B_40Hz
0.002852,-0.003436,-0.017853,-0.002165,0.5X_B_40Hz
0.002891,0.001427,-0.003729,0.028544,0.5X_B_40Hz
0.00293,0.029946,0.025455,-0.025974,0.5X_B_40Hz
0.002969,0.047424,0.030709,-0.059691,0.5X_B_40Hz
0.003008,0.027049,0.0044,-0.003034,0.5X_B_40Hz
0.003047,-0.0116,-0.022696,0.033082,0.5X_B_40Hz
0.003086,-0.050761,-0.031636,0.018022,0.5X_B_40Hz
0.003125,-0.067546,-0.0397,0.024874,0.5X_B_40Hz
0.003164,-0.045309,-0.041191,0.042495,0.5X_B_40Hz
0.003203,-0.041371,-0.026981,-0.011576,0.5X_B_40Hz
0.003242,-0.044605,0.000457,-0.040774,0.5X_B_40Hz
0.003281,-0.033309,0.015734,-0.00067,0.5X_B_40Hz
0.00332,-0.028109,0.012425,0.006502,0.5X_B_40Hz
0.003359,-0.035124,0.009415,0.002532,0.5X_B_40Hz
0.003398,-0.033214,0.003101,0.025965,0.5X_B_40Hz
0.003438,-0.005704,0.012111,0.027014,0.5X_B_40Hz
0.003477,-0.026063,0.035793,-0.003935,0.5X_B_40Hz
0.003516,-0.056852,0.05479,-0.010154,0.5X_B_40Hz
0.003555,-0.035626,0.0572,0.002627,0.5X_B_40Hz
0.003594,0.010892,0.057459,-0.017324,0.5X_B_40Hz
0.003633,0.011664,0.053561,-0.021386,0.5X_B_40Hz
0.003672,-0.047148,0.029945,-0.014155,0.5X_B_40Hz
0.003711,-0.056405,0.007894,0.000431,0.5X_B_40Hz
0.00375,-0.058609,0.007894,0.042972,0.5X_B_40Hz
0.003789,-0.064876,0.049271,-0.007615,0.5X_B_40Hz
0.003828,-0.022554,0.069529,-0.038259,0.5X_B_40Hz
0.003867,0.037842,0.058077,0.006005,0.5X_B_40Hz
0.003906,0.052925,0.070096,-0.029809,0.5X_B_40Hz
0.003945,-0.004154,0.071149,-0.021751,0.5X_B_40Hz
0.003984,0.001383,0.047988,0.021873,0.5X_B_40Hz
0.004023,0.019495,0.018701,-0.017934,0.5X_B_40Hz
0.004063,-0.021548,0.016335,-0.029708,0.5X_B_40Hz
0.004102,-0.015478,0.039682,0.005175,0.5X_B_40Hz
0.004141,-0.004859,0.044573,-0.005206,0.5X_B_40Hz
0.00418,-0.0247,0.051555,-0.030359,0.5X_B_40Hz
0.004219,-0.032349,0.067989,-0.008463,0.5X_B_40Hz
0.004258,-0.013111,0.062334,-0.005576,0.5X_B_40Hz
0.004297,-0.002596,0.044684,-0.045396,0.5X_B_40Hz
0.004336,-0.036903,0.017272,-0.03185,0.5X_B_40Hz
0.004375,-0.043614,-0.009482,0.005176,0.5X_B_40Hz
0.004414,-0.028036,-0.012355,0.005786,0.5X_B_40Hz
0.004453,-0.035575,-0.006954,0.00212,0.5X_B_40Hz
0.004492,-0.00479,0.002745,-0.030439,0.5X_B_40Hz
0.004531,0.036019,-0.000188,-0.047318,0.5X_B_40Hz
0.00457,0.023979,-0.020246,-0.022691,0.5X_B_40Hz
0.004609,-0.03021,-0.041814,-0.018826,0.5X_B_40Hz
0.004648,-0.044214,-0.073347,-0.001655,0.5X_B_40Hz
0.004687,-0.018112,-0.083824,0.019389,0.5X_B_40Hz
0.004727,-0.03746,-0.059241,0.005641,0.5X_B_40Hz
0.004766,-0.0449,-0.044542,-0.020744,0.5X_B_40Hz
0.004805,-0.033181,-0.04741,-0.022804,0.5X_B_40Hz
0.004844,-0.033881,-0.039327,-0.009272,0.5X_B_40Hz
0.004883,-0.032816,-0.033848,-0.025318,0.5X_B_40Hz
0.004922,-0.034377,-0.059138,-0.028364,0.5X_B_40Hz
0.004961,-0.018503,-0.100553,0.001873,0.5X_B_40Hz
0.005,-0.00737,-0.129618,0.009231,0.5X_B_40Hz
0.005039,-0.016368,-0.133005,0.01406,0.5X_B_40Hz
0.005078,-0.021267,-0.120916,0.029165,0.5X_B_40Hz
0.005117,-0.001907,-0.107797,-0.001591,0.5X_B_40Hz
0.005156,0.032419,-0.085736,-0.025172,0.5X_B_40Hz
0.005195,0.033036,-0.066461,-0.027285,0.5X_B_40Hz
0.005234,-0.030426,-0.070805,-0.053244,0.5X_B_40Hz
0.005273,-0.101497,-0.081218,-0.035629,0.5X_B_40Hz
0.005313,-0.106657,-0.089065,0.002755,0.5X_B_40Hz
0.005352,-0.08645,-0.088957,0.003612,0.5X_B_40Hz
0.005391,-0.071422,-0.07412,-0.015503,0.5X_B_40Hz
0.00543,-0.033546,-0.077502,-0.026425,0.5X_B_40Hz
0.005469,-0.002089,-0.078119,-0.020052,0.5X_B_40Hz
0.005508,-0.010055,-0.048348,-0.031274,0.5X_B_40Hz
0.005547,-0.041096,-0.036031,-0.039725,0.5X_B_40Hz
0.005586,-0.064474,-0.04816,-0.01261,0.5X_B_40Hz
0.005625,-0.063502,-0.053364,0.009512,0.5X_B_40Hz
0.005664,-0.05014,-0.034856,-0.024119,0.5X_B_40Hz
0.005703,-0.055376,-0.017783,-0.053822,0.5X_B_40Hz
0.005742,-0.063681,-0.026579,-0.020911,0.5X_B_40Hz
0.005781,-0.049003,-0.036049,-0.003937,0.5X_B_40Hz
0.00582,-0.044661,-0.023849,-0.022311,0.5X_B_40Hz
0.005859,-0.042908,-0.00142,-0.029489,0.5X_B_40Hz
0.005898,-0.047935,-0.010595,-0.029298,0.5X_B_40Hz
0.005938,-0.082302,-0.037646,-0.027541,0.5X_B_40Hz
0.005977,-0.083243,-0.057986,-0.019236,0.5X_B_40Hz
0.006016,-0.038388,-0.072876,-0.001249,0.5X_B_40Hz
0.006055,-0.0026,-0.069154,-0.001025,0.5X_B_40Hz
0.006094,-0.003914,-0.072719,-0.025311,0.5X_B_40Hz
0.006133,-0.019446,-0.076465,-0.023843,0.5X_B_40Hz
0.006172,-0.022784,-0.056726,-0.016691,0.5X_B_40Hz
0.006211,-0.040653,-0.029925,-0.040872,0.5X_B_40Hz
0.00625,-0.051502,-0.020265,-0.057681,0.5X_B_40Hz
0.006289,-0.006742,-0.044716,-0.048297,0.5X_B_40Hz
0.006328,0.030739,-0.069781,-0.037654,0.5X_B_40Hz
0.006367,0.019701,-0.073968,-0.04515,0.5X_B_40Hz
0.006406,-0.006991,-0.078577,-0.031876,0.5X_B_40Hz
0.006445,-0.034324,-0.076219,-0.007164,0.5X_B_40Hz
0.006484,-0.056738,-0.048565,-0.018072,0.5X_B_40Hz
0.006523,-0.072719,-0.020333,-0.04019,0.5X_B_40Hz
0.006562,-0.057298,-0.018668,-0.059798,0.5X_B_40Hz
0.006602,-0.049776,-0.041327,-0.049739,0.5X_B_40Hz
0.006641,-0.059907,-0.068848,-0.02965,0.5X_B_40Hz
0.00668,-0.035237,-0.080542,-0.013227,0.5X_B_40Hz
0.006719,-0.00443,-0.066703,-0.000146,0.5X_B_40Hz
0.006758,0.011081,-0.0281,-0.038636,0.5X_B_40Hz
0.006797,0.007282,0.01005,-0.054938,0.5X_B_40Hz
0.006836,-0.013057,0.039464,-0.051837,0.5X_B_40Hz
0.006875,-0.042036,0.04925,-0.079816,0.5X_B_40Hz
0.006914,-0.058727,0.027945,-0.055836,0.5X_B_40Hz
0.006953,-0.040032,-0.003832,-0.008304,0.5X_B_40Hz
0.006992,-0.017579,-0.028209,-0.005093,0.5X_B_40Hz
0.007031,-0.013283,-0.024655,-0.018832,0.5X_B_40Hz
0.00707,-0.012418,-0.018719,-0.016998,0.5X_B_40Hz
0.007109,-0.013696,-0.021751,-0.015657,0.5X_B_40Hz
0.007148,-0.04419,-0.010369,-0.046172,0.5X_B_40Hz
0.007188,-0.055409,-0.018263,-0.053863,0.5X_B_40Hz
0.007227,-0.014243,-0.04809,-0.03611,0.5X_B_40Hz
0.007266,0.005067,-0.063708,-0.042678,0.5X_B_40Hz
0.007305,-0.004291,-0.068504,-0.037378,0.5X_B_40Hz
0.007344,-0.001271,-0.07242,-0.003461,0.5X_B_40Hz
0.007383,0.015337,-0.054035,0.008642,0.5X_B_40Hz
0.007422,0.007808,-0.013704,-0.013084,0.5X_B_40Hz
0.007461,-0.007808,0.012771,-0.027224,0.5X_B_40Hz
0.0075,-0.031324,0.005868,-0.05119,0.5X_B_40Hz
0.007539,-0.0669,-0.025342,-0.064694,0.5X_B_40Hz
0.007578,-0.029189,-0.055275,-0.020128,0.5X_B_40Hz
0.007617,0.017639,-0.07356,0.000028,0.5X_B_40Hz
0.007656,0.006,-0.064018,-0.029845,0.5X_B_40Hz
0.007695,-0.000311,-0.054047,-0.01536,0.5X_B_40Hz
0.007734,0.016205,-0.056477,-0.004328,0.5X_B_40Hz
0.007773,-0.013851,-0.018214,-0.040218,0.5X_B_40Hz
0.007812,-0.058816,0.019109,-0.042317,0.5X_B_40Hz
0.007852,-0.023055,0.007483,-0.046253,0.5X_B_40Hz
0.007891,0.006902,-0.01213,-0.04187,0.5X_B_40Hz
0.00793,0.004887,-0.013818,-0.009587,0.5X_B_40Hz
0.007969,-0.003434,-0.025042,-0.020474,0.5X_B_40Hz
0.008008,-0.019534,-0.042592,-0.032071,0.5X_B_40Hz
0.008047,-0.021231,-0.032215,-0.011254,0.5X_B_40Hz
0.008086,-0.022985,-0.002333,-0.012646,0.5X_B_40Hz
0.008125,-0.009281,0.025074,-0.062097,0.5X_B_40Hz
0.008164,-0.001304,0.035557,-0.084833,0.5X_B_40Hz
0.008203,0.004939,0.039124,-0.059141,0.5X_B_40Hz
0.008242,0.022545,0.03874,-0.042337,0.5X_B_40Hz
0.008281,0.019053,0.023484,-0.0081,0.5X_B_40Hz
0.00832,0.005211,0.004689,0.016855,0.5X_B_40Hz
0.008359,-0.016289,0.005018,-0.018814,0.5X_B_40Hz
0.008398,-0.038762,0.037925,-0.051135,0.5X_B_40Hz
0.008438,-0.053148,0.07371,-0.047769,0.5X_B_40Hz
0.008477,-0.053077,0.083412,-0.069705,0.5X_B_40Hz
0.008516,-0.031044,0.071137,-0.087649,0.5X_B_40Hz
0.008555,-0.016616,0.031473,-0.017211,0.5X_B_40Hz
0.008594,0.002837,-0.013641,0.023912,0.5X_B_40Hz
0.008633,0.017302,-0.020897,-0.022495,0.5X_B_40Hz
0.008672,0.014694,0.000612,-0.011579,0.5X_B_40Hz
0.008711,0.016725,0.035177,0.010297,0.5X_B_40Hz
0.00875,-0.02145,0.075661,-0.06389,0.5X_B_40Hz
0.008789,-0.0457,0.081759,-0.098558,0.5X_B_40Hz
0.008828,-0.018592,0.048047,-0.019151,0.5X_B_40Hz
0.008867,-0.027762,0.008034,-0.005096,0.5X_B_40Hz
0.008906,-0.054319,-0.027592,-0.040366,0.5X_B_40Hz
0.008945,-0.045356,-0.058392,0.01386,0.5X_B_40Hz
0.008984,-0.034812,-0.063227,0.016639,0.5X_B_40Hz
0.009023,-0.057474,-0.019428,-0.05072,0.5X_B_40Hz
0.009062,-0.06993,0.015058,-0.056218,0.5X_B_40Hz
0.009102,-0.046504,-0.002265,-0.041123,0.5X_B_40Hz
0.009141,-0.036149,-0.024205,-0.024446,0.5X_B_40Hz
0.00918,-0.029033,-0.043825,0.002055,0.5X_B_40Hz
0.009219,-0.01802,-0.074291,0.014368,0.5X_B_40Hz
0.009258,-0.025203,-0.084438,0.015663,0.5X_B_40Hz
0.009297,-0.02848,-0.057037,-0.012178,0.5X_B_40Hz
0.009336,-0.034784,-0.024677,-0.034438,0.5X_B_40Hz
0.009375,-0.047296,-0.002654,-0.0229,0.5X_B_40Hz
0.009414,-0.07193,0.00604,-0.032036,0.5X_B_40Hz
0.009453,-0.067321,-0.009108,-0.046209,0.5X_B_40Hz
0.009492,-0.014925,-0.034103,-0.006818,0.5X_B_40Hz
0.009531,0.006242,-0.061676,0.005273,0.5X_B_40Hz
0.00957,-0.000876,-0.072369,-0.031505,0.5X_B_40Hz
0.009609,-0.00797,-0.067487,-0.001961,0.5X_B_40Hz
0.009648,-0.011382,-0.048061,0.020255,0.5X_B_40Hz
0.009687,-0.019258,-0.001788,-0.033091,0.5X_B_40Hz
0.009727,-0.01469,0.025035,-0.059952,0.5X_B_40Hz
0.009766,0.007888,0.016463,-0.040278,0.5X_B_40Hz
0.009805,0.006313,0.001402,-0.024896,0.5X_B_40Hz
0.009844,-0.005774,-0.017211,-0.014139,0.5X_B_40Hz
0.009883,0.005969,-0.037357,0.000417,0.5X_B_40Hz
0.009922,0.009031,-0.035544,-0.004941,0.5X_B_40Hz
0.009961,-0.012175,-0.009573,-0.014876,0.5X_B_40Hz
0.01,-0.004346,-0.005225,-0.005565,0.5X_B_40Hz
0.010039,-0.00337,-0.016593,0.002204,0.5X_B_40Hz
0.010078,-0.017184,-0.008569,-0.005812,0.5X_B_40Hz
0.010117,-0.017461,-0.02374,-0.006453,0.5X_B_40Hz
0.010156,-0.026261,-0.058958,0.00471,0.5X_B_40Hz
0.010195,-0.018643,-0.08184,0.001883,0.5X_B_40Hz
0.010234,0.016152,-0.09311,0.001454,0.5X_B_40Hz
0.010273,0.025957,-0.085432,0.006914,0.5X_B_40Hz
0.010313,-0.010484,-0.071833,-0.000644,0.5X_B_40Hz
0.010352,-0.016037,-0.054072,-0.008965,0.5X_B_40Hz
0.010391,-0.001027,-0.043945,-0.011506,0.5X_B_40Hz
0.01043,-0.013881,-0.042323,-0.011649,0.5X_B_40Hz
0.010469,-0.030098,-0.052728,-0.011387,0.5X_B_40Hz
0.010508,-0.035014,-0.090322,0.004458,0.5X_B_40Hz
0.010547,-0.035644,-0.11722,0.024245,0.5X_B_40Hz
0.010586,-0.05672,-0.103464,0.017427,0.5X_B_40Hz
0.010625,-0.052499,-0.076628,-0.004823,0.5X_B_40Hz
0.010664,-0.015991,-0.071685,-0.012464,0.5X_B_40Hz
0.010703,-0.008396,-0.072865,-0.012632,0.5X_B_40Hz
0.010742,-0.008343,-0.074123,-0.027781,0.5X_B_40Hz
0.010781,0.001143,-0.090024,0.004351,0.5X_B_40Hz
0.01082,-0.006732,-0.093897,0.045239,0.5X_B_40Hz
0.010859,-0.012829,-0.070714,0.009442,0.5X_B_40Hz
0.010898,0.007215,-0.039977,-0.013131,0.5X_B_40Hz
0.010938,0.005981,-0.005684,-0.006748,0.5X_B_40Hz
0.010977,-0.040439,0.024218,-0.013324,0.5X_B_40Hz
0.011016,-0.061568,0.029112,-0.011299,0.5X_B_40Hz
0.011055,-0.037421,0.011162,0.000052,0.5X_B_40Hz
0.011094,-0.015617,-0.005355,0.017373,0.5X_B_40Hz
0.011133,0.003785,-0.008626,0.008888,0.5X_B_40Hz
0.011172,0.022265,-0.013075,-0.000365,0.5X_B_40Hz
0.011211,0.03347,-0.012114,0.013029,0.5X_B_40Hz
0.01125,0.034383,0.006969,0.005014,0.5X_B_40Hz
0.011289,0.015162,0.020897,-0.012939,0.5X_B_40Hz
0.011328,-0.008097,0.013921,-0.019664,0.5X_B_40Hz
0.011367,-0.032461,-0.002138,0.006842,0.5X_B_40Hz
0.011406,-0.033465,-0.017047,0.017519,0.5X_B_40Hz
0.011445,-0.008648,-0.020382,-0.010496,0.5X_B_40Hz
0.011484,-0.007167,-0.021079,-0.008408,0.5X_B_40Hz
0.011523,0.002274,-0.035109,0.006601,0.5X_B_40Hz
0.011562,0.013753,-0.048424,0.009691,0.5X_B_40Hz
0.011602,-0.004683,-0.044202,0.01022,0.5X_B_40Hz
0.011641,-0.006237,-0.028355,0.021049,0.5X_B_40Hz
0.01168,-0.01407,-0.026798,0.015004,0.5X_B_40Hz
0.011719,-0.033944,-0.037959,-0.000176,0.5X_B_40Hz
0.011758,-0.020563,-0.050824,0.01888,0.5X_B_40Hz
0.011797,-0.00945,-0.067861,0.012091,0.5X_B_40Hz
0.011836,-0.030882,-0.079776,-0.006744,0.5X_B_40Hz
0.011875,-0.059692,-0.082537,0.032692,0.5X_B_40Hz
0.011914,-0.070639,-0.072788,0.042638,0.5X_B_40Hz
0.011953,-0.061716,-0.045104,-0.006538,0.5X_B_40Hz
0.011992,-0.04594,-0.023807,-0.011181,0.5X_B_40Hz
0.012031,-0.032478,-0.036818,0.007155,0.5X_B_40Hz
0.01207,-0.023955,-0.055179,-0.000617,0.5X_B_40Hz
0.012109,-0.028157,-0.061197,0.002292,0.5X_B_40Hz
0.012148,-0.033385,-0.064764,0.017141,0.5X_B_40Hz
0.012188,-0.058418,-0.058649,0.017884,0.5X_B_40Hz
0.012227,-0.108354,-0.045058,0.013717,0.5X_B_40Hz
0.012266,-0.102488,-0.029691,0.000757,0.5X_B_40Hz
0.012305,-0.071378,-0.009046,-0.006553,0.5X_B_40Hz
0.012344,-0.074038,0.005178,-0.005632,0.5X_B_40Hz
0.012383,-0.070191,-0.009825,-0.011525,0.5X_B_40Hz
0.012422,-0.04916,-0.035733,0.004145,0.5X_B_40Hz
0.012461,-0.032185,-0.042332,0.013097,0.5X_B_40Hz
0.0125,-0.047179,-0.029039,0.01455,0.5X_B_40Hz
0.012539,-0.060495,-0.017935,0.020562,0.5X_B_40Hz
0.012578,-0.054762,-0.005821,0.019144,0.5X_B_40Hz
0.012617,-0.06261,0.013215,-0.006385,0.5X_B_40Hz
0.012656,-0.052104,0.01181,-0.039916,0.5X_B_40Hz
0.012695,-0.034872,-0.019424,-0.00236,0.5X_B_40Hz
0.012734,-0.04322,-0.054845,0.032768,0.5X_B_40Hz
0.012773,-0.051098,-0.058725,0.011345,0.5X_B_40Hz
0.012813,-0.029965,-0.052233,0.022293,0.5X_B_40Hz
0.012852,-0.01392,-0.041029,0.048756,0.5X_B_40Hz
0.012891,-0.058199,-0.006799,0.008921,0.5X_B_40Hz
0.01293,-0.070116,0.014985,-0.034446,0.5X_B_40Hz
0.012969,0.004388,0.00922,-0.017522,0.5X_B_40Hz
0.013008,0.036648,0.002564,-0.013757,0.5X_B_40Hz
0.013047,-0.006461,-0.010989,-0.018603,0.5X_B_40Hz
0.013086,-0.021969,-0.051277,0.004416,0.5X_B_40Hz
0.013125,0.011352,-0.073199,0.034578,0.5X_B_40Hz
0.013164,0.013182,-0.049079,0.031221,0.5X_B_40Hz
0.013203,-0.028326,-0.012021,-0.001709,0.5X_B_40Hz
0.013242,-0.043115,-0.00087,-0.001113,0.5X_B_40Hz
0.013281,-0.019516,0.008433,0.006191,0.5X_B_40Hz
0.01332,-0.013444,0.052876,-0.01687,0.5X_B_40Hz
0.013359,-0.0307,0.076669,-0.033477,0.5X_B_40Hz
0.013398,-0.019984,0.054863,-0.013072,0.5X_B_40Hz
0.013437,-0.01168,0.02703,0.013625,0.5X_B_40Hz
0.013477,-0.027428,0.036876,0.010361,0.5X_B_40Hz
0.013516,-0.027654,0.067275,0.001901,0.5X_B_40Hz
0.013555,-0.014842,0.073587,-0.005062,0.5X_B_40Hz
0.013594,-0.004355,0.084766,-0.038399,0.5X_B_40Hz
0.013633,0.012625,0.096343,-0.048219,0.5X_B_40Hz
0.013672,0.042262,0.082266,-0.007556,0.5X_B_40Hz
0.013711,0.023441,0.047711,0.017764,0.5X_B_40Hz
0.01375,-0.021113,0.018609,0.035502,0.5X_B_40Hz
0.013789,-0.025331,0.033482,0.041648,0.5X_B_40Hz
0.013828,-0.017245,0.081089,0.008031,0.5X_B_40Hz
0.013867,-0.017065,0.116432,-0.026635,0.5X_B_40Hz
0.013906,-0.027069,0.118844,-0.036675,0.5X_B_40Hz
0.013945,-0.018854,0.110148,-0.017503,0.5X_B_40Hz
0.013984,0.014161,0.096439,-0.005732,0.5X_B_40Hz
0.014023,0.043855,0.075947,-0.002406,0.5X_B_40Hz
0.014063,0.045269,0.042776,0.025817,0.5X_B_40Hz
0.014102,0.030673,0.01354,0.033659,0.5X_B_40Hz
0.014141,0.029693,0.028988,0.007079,0.5X_B_40Hz
0.01418,0.031475,0.059968,-0.013899,0.5X_B_40Hz
0.014219,0.016456,0.082722,-0.021021,0.5X_B_40Hz
0.014258,-0.014151,0.080789,-0.023035,0.5X_B_40Hz
0.014297,-0.013841,0.040766,-0.018513,0.5X_B_40Hz
0.014336,0.008451,0.004887,0.007545,0.5X_B_40Hz
0.014375,0.005795,-0.009052,0.033041,0.5X_B_40Hz
0.014414,-0.008188,-0.009724,0.031487,0.5X_B_40Hz
0.014453,-0.015971,0.005473,0.031665,0.5X_B_40Hz
0.014492,0.002755,0.042435,0.003701,0.5X_B_40Hz
0.014531,0.044031,0.069532,-0.039577,0.5X_B_40Hz
0.01457,0.051542,0.044627,-0.016251,0.5X_B_40Hz
0.014609,0.015655,0.002155,0.010084,0.5X_B_40Hz
0.014648,-0.01351,-0.018358,0.022526,0.5X_B_40Hz
0.014688,-0.007471,-0.020999,0.036416,0.5X_B_40Hz
0.014727,-0.006389,-0.010919,0.019579,0.5X_B_40Hz
0.014766,-0.021493,-0.002816,0.005845,0.5X_B_40Hz
0.014805,-0.02772,0.000522,0.00628,0.5X_B_40Hz
0.014844,-0.03007,0.008118,0.000557,0.5X_B_40Hz
0.014883,-0.007186,0.004634,-0.027464,0.5X_B_40Hz
0.014922,0.018428,-0.013271,-0.013799,0.5X_B_40Hz
0.014961,0.025123,-0.030593,0.023161,0.5X_B_40Hz
0.015,0.020566,-0.052694,0.024706,0.5X_B_40Hz
0.015039,0.001535,-0.051932,0.039071,0.5X_B_40Hz
0.015078,-0.030389,-0.028644,0.047328,0.5X_B_40Hz
0.015117,-0.050591,-0.013763,0.022274,0.5X_B_40Hz
0.015156,-0.024262,0.005191,-0.01411,0.5X_B_40Hz
0.015195,0.006355,0.009578,-0.019038,0.5X_B_40Hz
0.015234,0.022722,0.009727,-0.002475,0.5X_B_40Hz
0.015273,0.017652,0.001076,0.003761,0.5X_B_40Hz
0.015312,0.0098,-0.02487,0.022955,0.5X_B_40Hz
0.015352,0.026731,-0.029071,0.044934,0.5X_B_40Hz
0.015391,0.022061,-0.023338,0.031516,0.5X_B_40Hz
0.01543,-0.003145,-0.01406,-0.001222,0.5X_B_40Hz
0.015469,-0.035799,-0.010776,0.000529,0.5X_B_40Hz
0.015508,-0.0555,0.004507,-0.002378,0.5X_B_40Hz
0.015547,-0.046942,0.040051,-0.016798,0.5X_B_40Hz
0.015586,-0.02436,0.045761,-0.004092,0.5X_B_40Hz
0.015625,-0.017862,0.016052,0.009439,0.5X_B_40Hz
0.015664,-0.053706,-0.020397,0.044024,0.5X_B_40Hz
0.015703,-0.059412,-0.020327,0.050572,0.5X_B_40Hz
0.015742,-0.017257,0.013145,0.005096,0.5X_B_40Hz
